id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,observations_count,taxa_count,taxon_group,type
84968986,485191,Rose campion,Silene coronaria,me-jayn,https://static.inaturalist.org/photos/139724830/medium.jpeg,species,52195,47126|211194|47124|47366|48567|52195|485191,1,1,,
85511535,55439,Spurgecreepers,Dalechampia,mir-coincidence,https://static.inaturalist.org/photos/140703441/medium.jpg,genus,51821,47126|211194|47124|51820|51821|55439,1,1,,
90211519,132691,Banded-wing Flies,Chaetopsis,naturephotosuze,https://static.inaturalist.org/photos/149065211/medium.jpg,genus,125458,1|47120|47158|47822|125458|132691,1,2,,
85026165,60854,Fritillaries and Longwings,Heliconiinae,alvaradop25,https://inaturalist-open-data.s3.amazonaws.com/photos/139825948/medium.jpg,subfamily,47922,1|47120|47158|47157|47922|60854,1,1,,
88892989,132576,African oil palm,Elaeis guineensis,tjhastings,https://static.inaturalist.org/photos/146728986/medium.jpg,species,132575,47126|211194|47163|48866|48867|132575|132576,1,1,,
82241315,55411,Jointed Charlock,Raphanus raphanistrum,naydino,https://static.inaturalist.org/photos/134964091/medium.jpg,species,55412,47126|211194|47124|71275|47204|55412|55411,1,1,,
89738962,60787,,Corythucha,naturephotosuze,https://static.inaturalist.org/photos/148222634/medium.jpg,genus,53506,1|47120|47158|47744|53506|60787,1,9,,
85556892,48549,American Lady,Vanessa virginiensis,yetikat,https://inaturalist-open-data.s3.amazonaws.com/photos/140785493/medium.jpg,species,48507,1|47120|47158|47157|47922|48507|48549,1,1,,
89230699,60783,Deer Mushrooms,Pluteus,johnxlibris,https://inaturalist-open-data.s3.amazonaws.com/photos/147330140/medium.jpg,genus,48420,47170|47169|50814|47167|48420|60783,1,3,,
84785592,60743,Lizard's tail,Saururus,okmarygosh,https://inaturalist-open-data.s3.amazonaws.com/photos/139392194/medium.jpg,genus,60246,47126|211194|47124|60244|60246|60743,1,1,,
84985156,558819,,Hypochaeridinae,kateymoroneso,https://static.inaturalist.org/photos/139751964/medium.jpg,subtribe,47604,47126|211194|47124|47605|47604|558819,1,1,,
86408387,55473,,Bolbitius,arakotchian,https://inaturalist-open-data.s3.amazonaws.com/photos/142345012/medium.jpg,genus,55472,47170|47169|50814|47167|55472|55473,1,1,,
84985101,48514,chili pepper,Capsicum annuum,kae22,https://inaturalist-open-data.s3.amazonaws.com/photos/139754246/medium.jpg,species,48517,47126|211194|47124|48515|48516|48517|48514,1,1,,
84113747,557692,Forest Saffron,Elaeodendron croceum,ivanaviani,https://inaturalist-open-data.s3.amazonaws.com/photos/138213392/medium.jpeg,species,183591,47126|211194|47124|47540|47539|183591|557692,1,1,,
89113750,83458,Willow Rosette Gall Midge,Rabdophaga salicisbrassicoides,naturephotosuze,https://static.inaturalist.org/photos/147118101/medium.jpg,species,83463,1|47120|47158|47822|55699|83463|83458,1,1,,
84471358,48449,Corns and Teosintes,Zea,mickeysmom,https://inaturalist-open-data.s3.amazonaws.com/photos/139102512/medium.jpg,genus,47434,47126|211194|47163|47162|47434|48449,1,1,,
83709281,60970,,Jaumea,andy71,https://inaturalist-open-data.s3.amazonaws.com/photos/137504958/medium.jpg,genus,47604,47126|211194|47124|47605|47604|60970,1,2,,
84743540,60969,Marsh Jaumea,Jaumea carnosa,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/139312338/medium.jpeg,species,60970,47126|211194|47124|47605|47604|60970|60969,1,1,,
84807940,60955,California Goldenbush,Ericameria ericoides,possiblybuddha,https://static.inaturalist.org/photos/139435125/medium.jpg,species,57933,47126|211194|47124|47605|47604|57933|60955,1,1,,
83078559,981460,,Gymnoclytia occidentalis,naturephotosuze,https://static.inaturalist.org/photos/136411730/medium.jpg,species,322102,1|47120|47158|47822|51953|322102|981460,1,1,,
93004631,133220,House Cricket,Acheta domesticus,cmacarl,https://inaturalist-open-data.s3.amazonaws.com/photos/154078236/medium.jpeg,species,133221,1|47120|47158|47651|52884|133221|133220,1,1,,
86513671,48496,Oyster Mushrooms,Pleurotus,py3wacket,https://static.inaturalist.org/photos/142534040/medium.jpg,genus,48495,47170|47169|50814|47167|48495|48496,1,1,,
83955539,60924,Cushion Scale Insects,Icerya,andrewlasken,https://inaturalist-open-data.s3.amazonaws.com/photos/137932526/medium.jpeg,genus,428253,1|47120|47158|47744|428253|60924,1,5,,
89109891,55517,Coyote Brush Stem Gall Moth,Gnorimoschema baccharisella,naturephotosuze,https://static.inaturalist.org/photos/147111575/medium.jpg,species,55520,1|47120|47158|47157|55519|55520|55517,1,1,,
88152775,55492,Western Polished Lady Beetle,Cycloneda polita,reutfeldman,https://inaturalist-open-data.s3.amazonaws.com/photos/145409279/medium.jpeg,species,55490,1|47120|47158|47208|48486|55490|55492,1,1,,
89743957,133208,,Liorhyssus,naturephotosuze,https://static.inaturalist.org/photos/148233929/medium.jpg,genus,53225,1|47120|47158|47744|53225|133208,1,6,,
84714998,55486,,Fuligo,margaret17,https://static.inaturalist.org/photos/139264063/medium.jpg,genus,55485,47686|47685|47684|55484|55485|55486,1,3,,
82208595,981,Ring-necked Pheasant,Phasianus colchicus,brynna,https://static.inaturalist.org/photos/134908883/medium.jpeg,species,980,1|2|3|573|574|980|981,1,1,,
84895899,83418,,Evolvulus,kellyvampola,https://inaturalist-open-data.s3.amazonaws.com/photos/139592000/medium.jpg,genus,52345,47126|211194|47124|48515|52345|83418,1,1,,
84354571,48511,Velvet Ants,Mutillidae,lidia95,https://static.inaturalist.org/photos/142833970/medium.jpg,family,47201,1|47120|47158|47201|48511,1,8,Invertebrates,Park/Natural Area Species
84253214,936160,,Verbeneae,alvaradop25,https://inaturalist-open-data.s3.amazonaws.com/photos/138457237/medium.jpeg,tribe,49194,47126|211194|47124|48151|49194|936160,1,1,,
85526211,52914,chicories and endives,Cichorium,poonam,https://static.inaturalist.org/photos/140729774/medium.jpg,genus,47604,47126|211194|47124|47605|47604|52914,1,1,,
86282387,49147,spiderworts,Commelinaceae,hpbotanylover,https://static.inaturalist.org/photos/142115339/medium.jpeg,family,49146,47126|211194|47163|49146|49147,1,12,,
88896658,49292,cypresses,Cupressus,bridget1842,https://inaturalist-open-data.s3.amazonaws.com/photos/146735289/medium.jpg,genus,47374,47126|211194|136329|47375|47374|49292,1,1,,
89988842,60072,Silver Long-jawed Orbweaver,Tetragnatha laboriosa,kpakradouni,https://inaturalist-open-data.s3.amazonaws.com/photos/148663971/medium.jpg,species,47550,1|47120|47119|47118|47551|47550|60072,1,1,,
85128125,847030,,Pentidotea kirchanskii,lateira_haynes,https://static.inaturalist.org/photos/140012953/medium.jpg,species,69847,1|47120|47187|48147|48581|69847|847030,1,1,,
84927207,54332,Water-cresses,Nasturtium,velodrome,https://inaturalist-open-data.s3.amazonaws.com/photos/139645863/medium.jpeg,genus,47204,47126|211194|47124|71275|47204|54332,1,9,,
88875255,544543,,Drosophilinae,rafael_gamboa,https://static.inaturalist.org/photos/146696950/medium.jpg,subfamily,67742,1|47120|47158|47822|67742|544543,1,1,,
89097416,128846,Bromeliad Flies,Copestylum,sushiburritofam,https://static.inaturalist.org/photos/148664755/medium.jpg,genus,49995,1|47120|47158|47822|49995|128846,1,22,,
83710805,492141,,Melanthaxia,andy71,https://inaturalist-open-data.s3.amazonaws.com/photos/137505660/medium.jpeg,subgenus,173113,1|47120|47158|47208|54964|173113|492141,1,1,,
90318842,53946,,Styphnolobium,randye_saunders,https://static.inaturalist.org/photos/149258796/medium.jpg,genus,47122,47126|211194|47124|47123|47122|53946,1,1,,
83994978,1275363,,Collybiopsis subpruinosa,olivlead,https://inaturalist-open-data.s3.amazonaws.com/photos/138004751/medium.jpg,species,374622,47170|47169|50814|47167|64013|374622|1275363,1,1,,
85280102,117595,Giant Feather Duster Worm,Eudistylia polymorpha,kelpmeplease,https://static.inaturalist.org/photos/154446532/medium.jpg,species,84865,1|47491|47490|152937|49282|84865|117595,1,1,,
82905001,128931,summer grape,Vitis aestivalis,annie_summer_hardy,https://static.inaturalist.org/photos/137519056/medium.jpg,species,60773,47126|211194|47124|71291|50279|60773|128931,1,1,,
85989208,127492,Bilobed Looper Moth,Megalographa biloba,caltowhee,https://inaturalist-open-data.s3.amazonaws.com/photos/141579608/medium.jpeg,species,127493,1|47120|47158|47157|48670|127493|127492,1,1,,
86911396,117643,Wrinkled Amphissa,Amphissa columbiana,noisylittlescientists,https://inaturalist-open-data.s3.amazonaws.com/photos/143258073/medium.jpg,species,117645,1|47115|47114|48289|50704|117645|117643,1,1,,
89410791,129056,,Zelkova,bobbyflowers,https://static.inaturalist.org/photos/147645349/medium.jpg,genus,53548,47126|211194|47124|47132|53548|129056,1,1,,
86761972,60111,water clover,Marsilea vestita,me-jayn,https://static.inaturalist.org/photos/142984232/medium.jpeg,species,60116,47126|211194|121943|332905|57886|60116|60111,1,1,,
86233093,54497,walnut family,Juglandaceae,imeldaromero,https://static.inaturalist.org/photos/142026316/medium.jpeg,family,47853,47126|211194|47124|47853|54497,1,74,,
86637561,129148,,Alydus,bradrumble,https://inaturalist-open-data.s3.amazonaws.com/photos/142759413/medium.jpg,genus,62059,1|47120|47158|47744|62059|129148,1,1,,
86595045,129164,Bandwing Grasshoppers,Oedipodinae,brynna,https://static.inaturalist.org/photos/142679875/medium.jpeg,subfamily,47649,1|47120|47158|47651|47649|129164,1,1,,
84968632,127480,woolly hedgenettle,Stachys byzantina,me-jayn,https://static.inaturalist.org/photos/139724135/medium.jpeg,species,51229,47126|211194|47124|48151|48623|51229|127480,1,1,,
86799309,56134,common grape hyacinth,Muscari botryoides,ilanasf,https://inaturalist-open-data.s3.amazonaws.com/photos/143054720/medium.jpg,species,50921,47126|211194|47163|47218|47599|50921|56134,1,1,,
84927192,129189,,Hyalella,velodrome,https://inaturalist-open-data.s3.amazonaws.com/photos/139645487/medium.jpeg,genus,129188,1|47120|47187|47628|129188|129189,1,1,,
82908565,56121,shepherd's-purse,Capsella bursa-pastoris,annienzelll,https://inaturalist-open-data.s3.amazonaws.com/photos/136116509/medium.jpg,species,52979,47126|211194|47124|71275|47204|52979|56121,1,1,,
87198232,53912,Typical Carps,Cyprinus,augie10,https://inaturalist-open-data.s3.amazonaws.com/photos/143723169/medium.jpg,genus,49609,1|2|47178|49216|49609|53912,1,1,,
89987689,127409,Redworm,Eisenia fetida,naturephotosuze,https://static.inaturalist.org/photos/148661580/medium.jpg,species,128842,1|47491|63089|69755|69758|128842|127409,1,1,,
85370538,84754,,Melanopleurus,naturephotosuze,https://static.inaturalist.org/photos/140446366/medium.jpg,genus,55558,1|47120|47158|47744|55558|84754,1,7,,
90219418,56112,American asters,Symphyotrichum,imadness,https://inaturalist-open-data.s3.amazonaws.com/photos/149081768/medium.jpg,genus,47604,47126|211194|47124|47605|47604|56112,1,1,,
85128335,54509,Lesser Two-spot Octopus,Octopus bimaculoides,ian_salas,https://static.inaturalist.org/photos/140013272/medium.jpeg,species,47456,1|47115|47459|47458|47457|47456|54509,1,1,,
87791052,84523,Meshweavers,Dictynidae,naturephotosuze,https://static.inaturalist.org/photos/144776568/medium.jpg,family,47118,1|47120|47119|47118|84523,1,2,,
85536017,54331,Nasturtiums,Tropaeolum,nancyb398,https://inaturalist-open-data.s3.amazonaws.com/photos/140746905/medium.jpeg,genus,54330,47126|211194|47124|71275|54330|54331,1,10,,
89573008,84753,Redcoat Seed Bug,Melanopleurus belfragei,meowius,https://inaturalist-open-data.s3.amazonaws.com/photos/147931930/medium.jpg,species,84754,1|47120|47158|47744|55558|84754|84753,1,1,,
85109242,84517,Great Willowherb,Epilobium hirsutum,ivanaviani,https://inaturalist-open-data.s3.amazonaws.com/photos/139978288/medium.jpeg,species,52972,47126|211194|47124|47791|47790|52972|84517,1,1,,
88068616,128807,rosette grasses,Dichanthelium,jacquie52,https://inaturalist-open-data.s3.amazonaws.com/photos/145265944/medium.jpeg,genus,47434,47126|211194|47163|47162|47434|128807,1,1,,
86595049,59777,Amberwings,Perithemis,brynna,https://static.inaturalist.org/photos/142679980/medium.jpeg,genus,47819,1|47120|47158|47792|47819|59777,1,9,,
90062799,59890,adder's-tongues,Ophioglossum,mrezkhanna,https://inaturalist-open-data.s3.amazonaws.com/photos/148797009/medium.jpg,genus,55329,47126|211194|121943|55328|55329|59890,1,1,,
86066784,49357,silver cholla,Cylindropuntia echinocarpa,snake-seeker,https://static.inaturalist.org/photos/141718202/medium.jpg,species,49352,47126|211194|47124|47366|47903|49352|49357,1,1,,
84781448,541678,,Oxycarenus hyalinipennis,jmorton,https://inaturalist-open-data.s3.amazonaws.com/photos/139384608/medium.jpg,species,322945,1|47120|47158|47744|453211|322945|541678,1,1,,
83743030,59893,,Prionus,frusso,https://inaturalist-open-data.s3.amazonaws.com/photos/137566132/medium.jpg,genus,47961,1|47120|47158|47208|47961|59893,1,1,,
88155327,128032,Paper mulberry,Broussonetia papyrifera,andrew_moreno,https://static.inaturalist.org/photos/145414167/medium.jpeg,species,128033,47126|211194|47124|47132|50998|128033|128032,1,1,,
82090968,59906,,Glebionis,andy71,https://inaturalist-open-data.s3.amazonaws.com/photos/134701118/medium.jpg,genus,47604,47126|211194|47124|47605|47604|59906,1,10,,
87511110,128238,,Laurencia,yetikat,https://inaturalist-open-data.s3.amazonaws.com/photos/144291306/medium.jpg,genus,57777,47126|57774|57775|57776|57777|128238,1,1,,
90096297,128007,S-banded Tiger Beetle,Cicindela trifasciata,mickeylong,https://inaturalist-open-data.s3.amazonaws.com/photos/148856851/medium.jpeg,species,49568,1|47120|47158|47208|49567|49568|128007,1,3,,
84002140,84745,,Sairocarpus,maryroseoleary,https://inaturalist-open-data.s3.amazonaws.com/photos/138018230/medium.jpg,genus,50638,47126|211194|47124|48151|50638|84745,1,3,,
85108711,54055,Sneezewort,Achillea ptarmica,ivanaviani,https://inaturalist-open-data.s3.amazonaws.com/photos/148613510/medium.jpeg,species,52818,47126|211194|47124|47605|47604|52818|54055,1,1,,
90072311,84746,Nuttall's Snapdragon,Sairocarpus nuttallianus,clement_tsang,https://static.inaturalist.org/photos/148817286/medium.jpeg,species,84745,47126|211194|47124|48151|50638|84745|84746,1,1,,
82107522,128568,Southern Flatcoil,Polygyra cereolus,biodiversitylearner,https://inaturalist-open-data.s3.amazonaws.com/photos/134732766/medium.jpg,species,91217,1|47115|47114|47485|49372|91217|128568,1,1,,
84627780,54247,California Orange-winged Grasshopper,Arphia ramona,manidae,https://static.inaturalist.org/photos/139109764/medium.jpg,species,54248,1|47120|47158|47651|47649|54248|54247,1,1,,
87339830,128712,California Lady Beetle,Coccinella californica,jendefran,https://inaturalist-open-data.s3.amazonaws.com/photos/143983415/medium.jpg,species,51703,1|47120|47158|47208|48486|51703|128712,1,1,,
84661572,117472,Rough Piddock,Zirfaea pilsbryi,melodytheorcalover,https://inaturalist-open-data.s3.amazonaws.com/photos/139172359/medium.jpg,species,117473,1|47115|47584|81622|117462|117473|117472,1,1,,
89608925,49330,,Kukulcania,mitsuki_kitsune,https://inaturalist-open-data.s3.amazonaws.com/photos/147997917/medium.jpg,genus,49331,1|47120|47119|47118|49331|49330,1,1,,
85814506,59759,Coast Range false bindweed,Calystegia collina,biodiversitylearner,https://inaturalist-open-data.s3.amazonaws.com/photos/141252899/medium.jpeg,species,56031,47126|211194|47124|48515|52345|56031|59759,1,1,,
88726216,60052,Raphidiid Snakeflies,Raphidiidae,kimmycake,https://static.inaturalist.org/photos/146428878/medium.jpeg,family,47794,1|47120|47158|47794|60052,1,2,,
82197741,127747,Orange-legged Furrow Bee,Halictus rubicundus,jasonjourneyman,https://static.inaturalist.org/photos/134890337/medium.jpg,species,57677,1|47120|47158|47201|49707|57677|127747,1,1,,
86366886,117360,Lupine Blue,Icaricia lupini,naturephotosuze,https://static.inaturalist.org/photos/142268182/medium.jpg,species,520397,1|47120|47158|47157|47923|520397|117360,1,1,,
83692666,84752,Greater Anglewing,Microcentrum rhombifolium,aandb,https://inaturalist-open-data.s3.amazonaws.com/photos/137477611/medium.jpg,species,48131,1|47120|47158|47651|48124|48131|84752,1,1,,
82362011,60053,Common Snakeflies,Agulla,toni_thompson,https://static.inaturalist.org/photos/135168597/medium.jpg,genus,60052,1|47120|47158|47794|60052|60053,1,1,,
89286772,92607,,Triaenodes,scubabruin,https://inaturalist-open-data.s3.amazonaws.com/photos/147432124/medium.jpg,genus,85862,1|47120|47158|62164|85862|92607,1,1,,
88431766,56162,Common Mallow,Malva sylvestris,ramonamo,https://inaturalist-open-data.s3.amazonaws.com/photos/145904275/medium.jpg,species,55978,47126|211194|47124|48796|48797|55978|56162,1,1,,
84752598,53995,Thisbe's Tarantula-hawk Wasp,Pepsis thisbe,drewscary,https://static.inaturalist.org/photos/139331107/medium.jpeg,species,54027,1|47120|47158|47201|54028|54027|53995,1,1,,
87799766,1164653,,Quasilema,nikki4758,https://static.inaturalist.org/photos/144796344/medium.jpg,subgenus,177521,1|47120|47158|47208|51146|177521|1164653,1,1,,
88300869,60147,marsh fleabanes,Pluchea,leighlaughing,https://inaturalist-open-data.s3.amazonaws.com/photos/145673496/medium.jpg,genus,47604,47126|211194|47124|47605|47604|60147,1,4,,
84146256,117462,Piddocks and Angelwings,Pholadidae,lalas_song66,https://inaturalist-open-data.s3.amazonaws.com/photos/138271317/medium.jpeg,family,81622,1|47115|47584|81622|117462,1,2,,
88451190,84300,American black elderberry,Sambucus canadensis,connectacopia,https://static.inaturalist.org/photos/145937782/medium.jpg,species,52689,47126|211194|47124|48526|781703|52689|84300,1,1,,
88956949,56090,white mulberry,Morus alba,jonr,https://inaturalist-open-data.s3.amazonaws.com/photos/146843650/medium.jpg,species,56091,47126|211194|47124|47132|50998|56091|56090,1,1,,
85707611,129742,Puff-ball Algae,Colpomenia,adamwall,https://static.inaturalist.org/photos/141063303/medium.jpeg,genus,117833,48222|48221|48220|117795|117833|129742,1,1,,
87420534,117812,,Gelidium,mmchale,https://inaturalist-open-data.s3.amazonaws.com/photos/144130482/medium.jpg,genus,67669,47126|57774|57775|67668|67669|117812,1,1,,
89243137,49009,blue oak,Quercus douglasii,mgalano89,https://static.inaturalist.org/photos/147352057/medium.jpg,species,47851,47126|211194|47124|47853|47852|47851|49009,1,1,,
