id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,common_names,scientific_names,observations_count,taxa_count
36000194,117987,Common Script Lichen,Graphis scripta,figaro,https://inaturalist-open-data.s3.amazonaws.com/photos/56845781/medium.jpg,species,117992,47170|48250|54743|117956|117991|117992|117987,Fungi Including Lichens|Ascomycete Fungi|Lichens||Script Lichens and Allies|Graffiti Lichens|Common Script Lichen,Fungi|Ascomycota|Lecanoromycetes|Ostropales|Graphidaceae|Graphis|Graphis scripta,1,1
57408225,118147,Onion Earthball,Scleroderma cepa,matthewt6416,https://inaturalist-open-data.s3.amazonaws.com/photos/91566154/medium.jpg,species,55929,47170|47169|50814|48427|55928|55929|118147,Fungi Including Lichens|Basidiomycete Fungi||boletes and allies||earthballs|Onion Earthball,Fungi|Basidiomycota|Agaricomycetes|Boletales|Sclerodermataceae|Scleroderma|Scleroderma cepa,1,1
17497748,118166,Buttery Collybia,Rhodocollybia butyracea,scoutingskater,https://inaturalist-open-data.s3.amazonaws.com/photos/26619246/medium.jpeg,species,118165,47170|47169|50814|47167|64013|118165|118166,Fungi Including Lichens|Basidiomycete Fungi||Common Gilled Mushrooms and Allies|||Buttery Collybia,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Omphalotaceae|Rhodocollybia|Rhodocollybia butyracea,1,1
30707355,118297,Moss Bells,Galerina,cbumby,https://inaturalist-open-data.s3.amazonaws.com/photos/47986952/medium.jpg,genus,416512,47170|47169|50814|47167|416512|118297,Fungi Including Lichens|Basidiomycete Fungi||Common Gilled Mushrooms and Allies||Moss Bells,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hymenogastraceae|Galerina,1,2
17497644,490642,Benzoin Bracket,Ischnoderma benzoinum,dragon56401,https://static.inaturalist.org/photos/26619053/medium.jpeg,species,130931,47170|47169|50814|47380|55974|130931|490642,Fungi Including Lichens|Basidiomycete Fungi||shelf fungi|bracket polypores||Benzoin Bracket,Fungi|Basidiomycota|Agaricomycetes|Polyporales|Fomitopsidaceae|Ischnoderma|Ischnoderma benzoinum,1,1
93459086,118492,Corn Earworm Moth,Helicoverpa zea,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/154903269/medium.jpeg,species,83810,1|47120|47158|47157|48670|83810|118492,Animals|Arthropods|Insects|Butterflies and Moths|Cutworm Moths and Allies||Corn Earworm Moth,Animalia|Arthropoda|Insecta|Lepidoptera|Noctuidae|Helicoverpa|Helicoverpa zea,1,1
39594778,48987,Convergent Lady Beetle,Hippodamia convergens,malisaspring,https://static.inaturalist.org/photos/62832220/medium.jpeg,species,48988,1|47120|47158|47208|48486|48988|48987,Animals|Arthropods|Insects|Beetles|Lady Beetles|Oblong Lady Beetles|Convergent Lady Beetle,Animalia|Arthropoda|Insecta|Coleoptera|Coccinellidae|Hippodamia|Hippodamia convergens,1,1
57373747,49592,Common Sunfishes,Lepomis,carissab,https://inaturalist-open-data.s3.amazonaws.com/photos/91507949/medium.jpeg,genus,49588,1|2|47178|1303731|49588|49592,Animals|Chordates|Ray-finned Fishes||Freshwater Sunfishes|Common Sunfishes,Animalia|Chordata|Actinopterygii|Centrarchiformes|Centrarchidae|Lepomis,1,1
30624448,496176,hexagonal-pored polypore,Neofavolus alveolaris,gbergmann,https://inaturalist-open-data.s3.amazonaws.com/photos/47854078/medium.jpg,species,496175,47170|47169|50814|47380|47379|496175|496176,Fungi Including Lichens|Basidiomycete Fungi||shelf fungi|bracket fungi||hexagonal-pored polypore,Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Neofavolus|Neofavolus alveolaris,1,1
79535509,488924,Muroids,Muroidea,jonpoppele,https://inaturalist-open-data.s3.amazonaws.com/photos/130276512/medium.jpeg,superfamily,43698,1|2|40151|43698|488924,Animals|Chordates|Mammals|Rodents|Muroids,Animalia|Chordata|Mammalia|Rodentia|Muroidea,1,1
28940990,49652,bittercresses,Cardamine,tillerybailey,https://static.inaturalist.org/photos/45140857/medium.jpg,genus,47204,47126|211194|47124|71275|47204|49652,"plants|vascular plants|dicots|mustards, capers, and allies|mustard family|bittercresses",Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Cardamine,1,5
25448899,50298,wild strawberry,Fragaria vesca,barbheenanandersen,https://inaturalist-open-data.s3.amazonaws.com/photos/39416807/medium.jpg,species,50299,47126|211194|47124|47132|47148|50299|50298,"plants|vascular plants|dicots|roses, elms, figs, and allies|rose family|strawberries|wild strawberry",Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Fragaria|Fragaria vesca,1,1
6426660,10139,Grasshopper Sparrow,Ammodramus savannarum,cebye,https://inaturalist-open-data.s3.amazonaws.com/photos/8114594/medium.jpg,species,10131,1|2|3|7251|559248|10131|10139,Animals|Chordates|Birds|Perching Birds|New World Sparrows|Grass Sparrows|Grasshopper Sparrow,Animalia|Chordata|Aves|Passeriformes|Passerellidae|Ammodramus|Ammodramus savannarum,1,1
26333016,50249,mayflowers and false Solomon's seals,Maianthemum,dawnsiekman,https://inaturalist-open-data.s3.amazonaws.com/photos/40882841/medium.jpg,genus,47599,47126|211194|47163|47218|47599|50249,"plants|vascular plants|monocots|agaves, orchids, irises, and allies|agave and allies|mayflowers and false Solomon's seals",Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Maianthemum,1,15
6285943,10247,American Redstart,Setophaga ruticilla,cebye,https://inaturalist-open-data.s3.amazonaws.com/photos/7911054/medium.jpg,species,10246,1|2|3|7251|71349|10246|10247,Animals|Chordates|Birds|Perching Birds|New World Warblers|Setophaga Warblers|American Redstart,Animalia|Chordata|Aves|Passeriformes|Parulidae|Setophaga|Setophaga ruticilla,1,1
92507944,50204,Bur Marigolds,Bidens,kmreardon21,https://inaturalist-open-data.s3.amazonaws.com/photos/153181310/medium.jpg,genus,47604,47126|211194|47124|47605|47604|50204,"plants|vascular plants|dicots|sunflowers, bellflowers, fanflowers, and allies|sunflowers, daisies, asters, and allies|Bur Marigolds",Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Bidens,1,4
12971371,5020,Green Heron,Butorides virescens,dara5,,species,5019,1|2|3|67566|4929|5019|5020,"Animals|Chordates|Birds|Pelicans, Herons, Ibises, and Allies|Herons, Egrets, and Bitterns|Green-backed Herons|Green Heron",Animalia|Chordata|Aves|Pelecaniformes|Ardeidae|Butorides|Butorides virescens,1,1
30618690,1038656,brown-toothed crust fungus,Hydnoporia olivacea,spenser3,https://static.inaturalist.org/photos/47844503/medium.jpg,species,1038653,47170|47169|50814|57519|57518|1038653|1038656,Fungi Including Lichens|Basidiomycete Fungi|||||brown-toothed crust fungus,Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Hydnoporia|Hydnoporia olivacea,1,1
6746270,50175,Bluets,Enallagma,malisaspring,https://static.inaturalist.org/photos/8568417/medium.jpg,genus,47925,1|47120|47158|47792|47925|50175,Animals|Arthropods|Insects|Dragonflies and Damselflies|Narrow-winged Damselflies|Bluets,Animalia|Arthropoda|Insecta|Odonata|Coenagrionidae|Enallagma,1,1
17498985,501654,Tall Cinquefoil,Drymocallis arguta arguta,etvehe,https://inaturalist-open-data.s3.amazonaws.com/photos/26621734/medium.jpg,subspecies,204304,47126|211194|47124|47132|47148|72104|204304|501654,"plants|vascular plants|dicots|roses, elms, figs, and allies|rose family||Tall Cinquefoil|Tall Cinquefoil",Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Drymocallis|Drymocallis arguta|Drymocallis arguta arguta,1,1
28896413,50158,True Crickets and Allies,Grylloidea,khawley,https://static.inaturalist.org/photos/45070182/medium.jpg,superfamily,47651,1|47120|47158|47651|50158,"Animals|Arthropods|Insects|Grasshoppers, Crickets, and Katydids|True Crickets and Allies",Animalia|Arthropoda|Insecta|Orthoptera|Grylloidea,1,1
16796383,1038940,eastern black nightshade,Solanum emulans,anniehawk8,https://inaturalist-open-data.s3.amazonaws.com/photos/25355272/medium.jpg,species,50641,47126|211194|47124|48515|48516|50641|1038940,"plants|vascular plants|dicots|nightshades, bindweeds, gooseweeds, and allies|nightshade family|nightshades|eastern black nightshade",Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanum|Solanum emulans,1,1
17496904,49871,baneberries and cohoshes,Actaea,cyndilu,https://static.inaturalist.org/photos/26617740/medium.jpg,genus,48231,47126|211194|47124|48232|48231|49871,"plants|vascular plants|dicots|buttercups, poppies, and allies|buttercup family|baneberries and cohoshes",Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Actaea,1,1
13244517,1081323,Hobomok Skipper,Lon hobomok,gravel,https://inaturalist-open-data.s3.amazonaws.com/photos/19377661/medium.jpeg,species,1081313,1|47120|47158|47157|47653|1081313|1081323,Animals|Arthropods|Insects|Butterflies and Moths|Skippers||Hobomok Skipper,Animalia|Arthropoda|Insecta|Lepidoptera|Hesperiidae|Lon|Lon hobomok,1,1
14557597,49716,Blinded Sphinx,Paonias excaecata,noobie,https://inaturalist-open-data.s3.amazonaws.com/photos/21687559/medium.jpeg,species,47212,1|47120|47158|47157|47213|47212|49716,Animals|Arthropods|Insects|Butterflies and Moths|Sphinx Moths||Blinded Sphinx,Animalia|Arthropoda|Insecta|Lepidoptera|Sphingidae|Paonias|Paonias excaecata,1,1
29995782,49704,True Horse Flies,Tabanus,jonpoppele,https://inaturalist-open-data.s3.amazonaws.com/photos/46837995/medium.jpeg,genus,47821,1|47120|47158|47822|47821|49704,Animals|Arthropods|Insects|True Flies|Horse and Deer Flies|True Horse Flies,Animalia|Arthropoda|Insecta|Diptera|Tabanidae|Tabanus,1,3
6746490,49703,,Chrysops,malisaspring,https://static.inaturalist.org/photos/8568763/medium.jpeg,genus,47821,1|47120|47158|47822|47821|49703,Animals|Arthropods|Insects|True Flies|Horse and Deer Flies|,Animalia|Arthropoda|Insecta|Diptera|Tabanidae|Chrysops,1,1
13831360,1094690,,Parmelioideae,eccarls,https://static.inaturalist.org/photos/20409821/medium.jpg,subfamily,54321,47170|48250|54743|48327|54321|1094690,Fungi Including Lichens|Ascomycete Fungi|Lichens||shield lichens and allies|,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Parmelioideae,1,1
7187800,113519,White-faced Meadowhawk,Sympetrum obtrusum,cebye,https://inaturalist-open-data.s3.amazonaws.com/photos/9267245/medium.jpg,species,51556,1|47120|47158|47792|47819|51556|113519,Animals|Arthropods|Insects|Dragonflies and Damselflies|Skimmers|Meadowhawks|White-faced Meadowhawk,Animalia|Arthropoda|Insecta|Odonata|Libellulidae|Sympetrum|Sympetrum obtrusum,1,1
82434418,116361,Mountain Maple,Acer spicatum,laima_liulevicius,https://static.inaturalist.org/photos/135293896/medium.jpg,species,47727,47126|211194|47124|47729|58321|47727|116361,"plants|vascular plants|dicots|soapberries, cashews, mahoganies, and allies|soapberry family|maples|Mountain Maple",Plantae|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Acer|Acer spicatum,1,1
30232765,48959,Assassin Bugs,Reduviidae,lmata,https://inaturalist-open-data.s3.amazonaws.com/photos/47223161/medium.jpg,family,47744,1|47120|47158|47744|48959,"Animals|Arthropods|Insects|True Bugs, Hoppers, Aphids, and allies|Assassin Bugs",Animalia|Arthropoda|Insecta|Hemiptera|Reduviidae,1,4
26585435,118774,three-leaved false Solomon’s seal,Maianthemum trifolium,mahpin,https://inaturalist-open-data.s3.amazonaws.com/photos/41291099/medium.jpg,species,50249,47126|211194|47163|47218|47599|50249|118774,"plants|vascular plants|monocots|agaves, orchids, irises, and allies|agave and allies|mayflowers and false Solomon's seals|three-leaved false Solomon’s seal",Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Maianthemum|Maianthemum trifolium,1,1
23469709,122555,stairstep moss,Hylocomium splendens,sheila94,https://static.inaturalist.org/photos/36343445/medium.jpeg,species,122556,47126|311249|48372|67858|71051|122556|122555,plants|mosses|||||stairstep moss,Plantae|Bryophyta|Bryopsida|Hypnales|Hylocomiaceae|Hylocomium|Hylocomium splendens,1,1
94604998,119988,Double-banded Scoliid Wasp,Scolia bicincta,madymd,https://inaturalist-open-data.s3.amazonaws.com/photos/156953736/medium.jpg,species,62769,1|47120|47158|47201|51967|62769|119988,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Scoliid Wasps||Double-banded Scoliid Wasp",Animalia|Arthropoda|Insecta|Hymenoptera|Scoliidae|Scolia|Scolia bicincta,1,1
23503139,120000,Bonfire moss,Funaria hygrometrica,tillerybailey,https://static.inaturalist.org/photos/36393556/medium.jpg,species,67886,47126|311249|48372|67889|67890|67886|120000,plants|mosses|||||Bonfire moss,Plantae|Bryophyta|Bryopsida|Funariales|Funariaceae|Funaria|Funaria hygrometrica,1,1
33210191,48460,,Life,kirstenwelge,https://inaturalist-open-data.s3.amazonaws.com/photos/52140206/medium.jpeg,stateofmatter,0,48460,,Life,1,1
96687989,120037,dung-loving bird's nest fungus,Cyathus stercoreus,turtlemitchell,https://inaturalist-open-data.s3.amazonaws.com/photos/160702378/medium.jpeg,species,68301,47170|47169|50814|47167|121439|68301|120037,Fungi Including Lichens|Basidiomycete Fungi||Common Gilled Mushrooms and Allies|bird's nest fungi||dung-loving bird's nest fungus,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Nidulariaceae|Cyathus|Cyathus stercoreus,1,1
90933462,120179,flat-top white aster,Doellingeria umbellata,savannajo8,https://inaturalist-open-data.s3.amazonaws.com/photos/150339673/medium.jpeg,species,120180,47126|211194|47124|47605|47604|120180|120179,"plants|vascular plants|dicots|sunflowers, bellflowers, fanflowers, and allies|sunflowers, daisies, asters, and allies|Whitetops|flat-top white aster",Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Doellingeria|Doellingeria umbellata,1,1
13843329,127462,,Idia,snailkites,https://static.inaturalist.org/photos/20430210/medium.jpeg,genus,121850,1|47120|47158|47157|121850|127462,"Animals|Arthropods|Insects|Butterflies and Moths|Underwing, Tiger, Tussock, and Allied Moths|",Animalia|Arthropoda|Insecta|Lepidoptera|Erebidae|Idia,1,1
33171800,1204152,oak wheat gall,Kokkocynips decidua,kirstenwelge,https://inaturalist-open-data.s3.amazonaws.com/photos/52076733/medium.jpeg,species,1204118,1|47120|47158|47201|55594|1204118|1204152,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Gall Wasps||oak wheat gall",Animalia|Arthropoda|Insecta|Hymenoptera|Cynipidae|Kokkocynips|Kokkocynips decidua,1,1
33171923,120440,White Micrathena,Micrathena mitrata,jonpoppele,https://inaturalist-open-data.s3.amazonaws.com/photos/52076563/medium.jpeg,species,61289,1|47120|47119|47118|47535|61289|120440,Animals|Arthropods|Arachnids|Spiders|Orbweavers||White Micrathena,Animalia|Arthropoda|Arachnida|Araneae|Araneidae|Micrathena|Micrathena mitrata,1,1
63040579,120580,closed bottle gentian,Gentiana andrewsii,ebelcr,https://inaturalist-open-data.s3.amazonaws.com/photos/101108551/medium.jpg,species,56348,47126|211194|47124|47363|56235|56348|120580,"plants|vascular plants|dicots|gentians, dogbanes, madders, and allies|gentian family|Gentians|closed bottle gentian",Plantae|Tracheophyta|Magnoliopsida|Gentianales|Gentianaceae|Gentiana|Gentiana andrewsii,1,1
23506591,48443,common puffball,Lycoperdon perlatum,tillerybailey,https://static.inaturalist.org/photos/36398670/medium.jpg,species,48444,47170|47169|50814|47167|48445|48444|48443,Fungi Including Lichens|Basidiomycete Fungi||Common Gilled Mushrooms and Allies|puffballs||common puffball,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Lycoperdaceae|Lycoperdon|Lycoperdon perlatum,1,1
24765787,121517,Yellow-banded Bumble Bee,Bombus terricola,caitlin_potter,https://inaturalist-open-data.s3.amazonaws.com/photos/38300262/medium.jpg,species,52775,1|47120|47158|47201|47221|52775|121517,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Honey Bees, Bumble Bees, and Allies|Bumble Bees|Yellow-banded Bumble Bee",Animalia|Arthropoda|Insecta|Hymenoptera|Apidae|Bombus|Bombus terricola,1,1
30723101,121612,Salt Marsh Moth,Estigmene acrea,charismaticemu,https://inaturalist-open-data.s3.amazonaws.com/photos/48014577/medium.jpg,species,121613,1|47120|47158|47157|121850|121613|121612,"Animals|Arthropods|Insects|Butterflies and Moths|Underwing, Tiger, Tussock, and Allied Moths|Ermine Moths|Salt Marsh Moth",Animalia|Arthropoda|Insecta|Lepidoptera|Erebidae|Estigmene|Estigmene acrea,1,1
63037214,121687,juniper-apple rust,Gymnosporangium juniperi-virginianae,ebelcr,https://inaturalist-open-data.s3.amazonaws.com/photos/101103668/medium.jpg,species,121688,47170|47169|69967|69968|1151238|121688|121687,Fungi Including Lichens|Basidiomycete Fungi||rust fungi|||juniper-apple rust,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Gymnosporangiaceae|Gymnosporangium|Gymnosporangium juniperi-virginianae,1,1
26458290,48353,"blueberries, cranberries, and allies",Vaccinium,paddlinmadeleine,https://inaturalist-open-data.s3.amazonaws.com/photos/41086554/medium.jpg,genus,133387,47126|211194|47124|47181|133387|48353,"plants|vascular plants|dicots|heathers, balsams, primroses, and allies|heath family|blueberries, cranberries, and allies",Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Vaccinium,1,10
93569718,48340,"Milkcaps, Brittlegills and Allies",Russulaceae,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/155101479/medium.jpg,family,48341,47170|47169|50814|48341|48340,"Fungi Including Lichens|Basidiomycete Fungi|||Milkcaps, Brittlegills and Allies",Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae,1,14
12368262,122100,fan clubmoss,Diphasiastrum digitatum,judyvoi,https://inaturalist-open-data.s3.amazonaws.com/photos/17818178/medium.jpg,species,82392,47126|211194|47623|47622|47621|82392|122100,plants|vascular plants|lycophytes|clubmosses and firmosses|clubmosses|Ground cedars|fan clubmoss,Plantae|Tracheophyta|Lycopodiopsida|Lycopodiales|Lycopodiaceae|Diphasiastrum|Diphasiastrum digitatum,1,1
25450342,48230,buttercups,Ranunculus,barbheenanandersen,https://inaturalist-open-data.s3.amazonaws.com/photos/39419216/medium.jpg,genus,48231,47126|211194|47124|48232|48231|48230,"plants|vascular plants|dicots|buttercups, poppies, and allies|buttercup family|buttercups",Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculus,1,6
46678739,122224,Cutworms and Dart Moths,Noctuinae,caitlin_potter,https://inaturalist-open-data.s3.amazonaws.com/photos/74033003/medium.jpg,subfamily,48670,1|47120|47158|47157|48670|122224,Animals|Arthropods|Insects|Butterflies and Moths|Cutworm Moths and Allies|Cutworms and Dart Moths,Animalia|Arthropoda|Insecta|Lepidoptera|Noctuidae|Noctuinae,1,1
86077893,48201,Scarabs,Scarabaeidae,akoshiol,https://inaturalist-open-data.s3.amazonaws.com/photos/141757288/medium.jpg,family,47208,1|47120|47158|47208|48201,Animals|Arthropods|Insects|Beetles|Scarabs,Animalia|Arthropoda|Insecta|Coleoptera|Scarabaeidae,1,13
51693287,122493,Grass Skippers,Hesperiinae,tillerybailey,https://static.inaturalist.org/photos/82215773/medium.jpg,subfamily,47653,1|47120|47158|47157|47653|122493,Animals|Arthropods|Insects|Butterflies and Moths|Skippers|Grass Skippers,Animalia|Arthropoda|Insecta|Lepidoptera|Hesperiidae|Hesperiinae,1,1
30614486,48473,artist's bracket,Ganoderma applanatum,spenser3,https://static.inaturalist.org/photos/47838231/medium.jpg,species,48475,47170|47169|50814|47380|47379|48475|48473,"Fungi Including Lichens|Basidiomycete Fungi||shelf fungi|bracket fungi|Artist's Brackets, Reishi, and Allies|artist's bracket",Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Ganoderma|Ganoderma applanatum,1,1
