taxon_id,common_name,scientific_name,has_globi
308801,Arizona Small carpenter,Ceratina arizonensis,
472302,,Alconeura,
522201,Desert Woodrat,Neotoma lepida,
173249,,Bulia,
215591,Deduced Graphic,Bulia deducta,
50822,century plants,Agave,
59379,Kalanchoe,Kalanchoe,
533400,paddle plant,Kalanchoe thyrsiflora,
60623,,Tenthredo,
76994,Redflower Buckwheat,Eriogonum grande,
168306,Sierra Snapdragon,Sairocarpus multiflorus,
53089,cottonbatting plant,Pseudognaphalium stramineum,
136336,Cycads,Cycadopsida,
72138,,Funastrum,
775602,Hartweg's climbing milkweed,Funastrum heterophyllum,
51304,tamarisk family,Tamaricaceae,
51305,Tamarisks,Tamarix,
56015,saltcedar,Tamarix ramosissima,
173138,,Anicla,
213631,Green Cutworm Moth,Anicla infecta,
77018,Seacliff Wild Buckwheat,Eriogonum parvifolium,
57282,,Parietaria,
57281,pellitory-of-the-wall,Parietaria judaica,
55612,Red Bugs,Pyrrhocoridae,
210138,,Scantius,
209594,Mediterranean red bug,Scantius aegyptius,
47783,Northern Hemisphere Crayfishes,Astacoidea,
55265,Plushback Flies,Palpada,
437512,Golden Plushback,Palpada mexicana,
154789,,Aleurodicus,
367947,Giant Whitefly,Aleurodicus dugesii,
470235,,Extriplex,
470236,California orache,Extriplex californica,
143403,,Myrmeleon,
39844,Map Turtles,Graptemys,
39847,False Map Turtle,Graptemys pseudogeographica,
258775,,Villa miscella,
9980,Passerculus Sparrows,Passerculus,
9981,Savannah Sparrow,Passerculus sandwichensis,
53025,Australian Waterbuttons,Cotula australis,
58937,lythrums,Lythrum,
58934,Grass-poly,Lythrum hyssopifolia,
118993,Brown Lacewings,Hemerobiidae,
346333,,Anambodera,
309381,,Megachile fidelis,
520397,,Icaricia,
117360,Lupine Blue,Icaricia lupini,
129579,,Tropiduchidae,
67740,Small Fruit Flies,Drosophila,
366575,,Mirini,
55473,,Bolbitius,
4838,Black Oystercatcher,Haematopus bachmani,
56311,,Parasola,
52617,pickleweeds,Salicornia,
174160,,Cosmopterix,
451363,,Iassinae,
473947,,Empoascini,
713281,,Myrmeleontinae,
199841,Purple Finch,Haemorhous purpureus,
64294,Silver-leaved mountain gum,Eucalyptus pulverulenta,
173730,,Drasteria,
218721,,Drasteria divergens,
84523,Meshweavers,Dictynidae,
153595,,Dictyna,
218410,,Dictyna calcarata,
50639,bluewitch nightshade,Solanum umbelliferum,
244085,,Cryptolaemus,
244084,Mealybug Destroyer,Cryptolaemus montrouzieri,
177521,,Lema,
203403,Three-lined Potato Beetle,Lema daturaphila,
122235,Stone Centipedes,Lithobiomorpha,
446767,,Aphalaridae,
155375,,Glycaspis,
155373,Red Gum Lerp Psyllid,Glycaspis brimblecombei,
51977,Small Dung Beetles,Aphodiinae,
132516,Clastopterid Spittlebugs,Clastopteridae,
132517,,Clastoptera,
468977,,Clastoptera lineatocollis,
50320,Pacific pea,Lathyrus vestitus,
79155,velvety goldenrod,Solidago velutina,
326234,,Blapylis,
53145,Man-roots,Marah,
77959,Chilicothe,Marah macrocarpa,
72291,,Peucephyllum,
78467,Schott's pygmycedar,Peucephyllum schottii,
155874,,Tetrapanax,
134212,Shamel Ash,Fraxinus uhdei,
132310,Slender Springtails,Entomobryidae,
366269,,Dioprosopa,
479803,Four-speckled Hover Fly,Dioprosopa clavata,
129164,Bandwing Grasshoppers,Oedipodinae,
632705,,Microseridinae,
1303736,,Cichliformes,
54196,Cichlids,Cichlidae,
90511,Tilapias,Oreochromis,
107889,Mozambique Tilapia,Oreochromis mossambicus,
789379,fuscatus-group Paper Wasps,Fuscopolistes,
4495,Skimmers,Rynchops,
4496,Black Skimmer,Rynchops niger,
71979,,Araujia,
75499,white bladderflower,Araujia sericifera,
172233,,Terralonus,
210501,Intertidal Jumping Spider,Terralonus californicus,
52584,Spot-winged Glider,Pantala hymenaea,
129148,,Alydus,
47915,,Eumorpha,
122356,Achemon Sphinx,Eumorpha achemon,
55468,,Sabulodes,
55467,Omnivorous Looper,Sabulodes aegrotata,
54762,silver maple,Acer saccharinum,
78931,Pacific Glasswort,Salicornia pacifica,
72231,Koko Trees,Maytenus,
77969,Maiten tree,Maytenus boaria,
78264,Engelmann's Pricklypear,Opuntia engelmannii,
49140,Fiddlenecks,Amsinckia,
55436,Common Fiddleneck,Amsinckia menziesii,
52698,wild oat,Avena fatua,
338941,Typical Green Lacewings,Chrysopinae,
639743,,Usiinae,
373738,,Megatomini,
248126,,Neodiplocampta,
294581,,Neodiplocampta mira,
52232,,Rhagoletis,
52202,Walnut Husk Fly,Rhagoletis completa,
119043,,Archytas,
81652,Mochas,Cyclophora,
217968,Dwarf Tawny Wave,Cyclophora nanaria,
3836,Calidris Sandpipers,Calidris,
3864,Least Sandpiper,Calidris minutilla,
3855,Western Sandpiper,Calidris mauri,
210029,,Agdistis,
210028,Alkali Heath Plume Moth,Agdistis americana,
57886,,Marsileaceae,
60116,Helicopter Ferns,Marsilea,
60111,water clover,Marsilea vestita,
63838,,Pisolithaceae,
63839,,Pisolithus,
179044,Dyeball,Pisolithus arhizus,
447941,,Trupanea vicina,
61845,False Blister Beetles,Oedemeridae,
333725,,Copidita,
333724,,Copidita quadrimaculata,
83722,Ghost Spiders,Anyphaenidae,
153567,,Anyphaena,
72375,,Stenotaphrum,
79210,Saint Augustine grass,Stenotaphrum secundatum,
49570,bromeliads,Bromeliaceae,
474338,,Bromelioideae,
50921,Grape hyacinths,Muscari,
56134,common grape hyacinth,Muscari botryoides,
493594,Western Aphideater,Eupeodes fumipennis,
199411,,Ceratitis,
199404,Mediterranean Fruit Fly,Ceratitis capitata,
249058,,Kleidocerys,
261586,Birch Catkin Bug,Kleidocerys resedae,
245131,Outer Barklice,Ectopsocidae,
252535,,Ectopsocus,
307451,,Ectopsocus californicus,
61997,False Black Widow,Steatoda grossa,
55050,"Bark-gnawing, Checkered, and Soft-winged Flower Beetles",Cleroidea,
248123,,Epacmus,
965843,,Epacmus nitidus,
261607,,Melanopleurus fuscosus,
259624,,Hemipenthes eumenes,
48286,Woodlouse Flies,Rhinophoridae,
373577,,Typhlocybinae,
119047,Ripple Bugs,Veliidae,
176984,,Microvelia,
56951,striped treasureflower,Gazania linearis,
57065,small melilot,Melilotus indicus,
53211,common groundsel,Senecio vulgaris,
53103,Smooth Cat's Ear,Hypochaeris glabra,
69100,Pharaoh Ants and Timid Ants,Monomorium,
225220,Little Black Ant,Monomorium minimum,
53269,prickly sowthistle,Sonchus asper,
777371,orange bush monkeyflower,Diplacus aurantiacus,
194690,Red Harvester Ant,Pogonomyrmex barbatus,
47766,Orangetip Seaslugs,Limacia,
538831,McDonald's Dorid,Limacia mcdonaldi,
54524,,Crassadoma,
54526,Giant Rock Scallop,Crassadoma gigantea,
58736,pears,Pyrus,
503941,,Borsoniidae,
447410,,Ophiodermella,
447409,Snakeskin Turrid,Ophiodermella inermis,
205916,Lesser Green Lynx Spider,Peucetia longipalpis,
50704,Dove Snails,Columbellidae,
117645,,Amphissa,
117643,Wrinkled Amphissa,Amphissa columbiana,
57092,musk stork's-bill,Erodium moschatum,
64137,Nuttall's scrub oak,Quercus dumosa,
124417,"Narrow-waisted Wasps, Ants, and Bees",Apocrita,
135266,,Archytas apicifer,
129945,,Acanthinucella,
129931,Angular Unicorn,Acanthinucella spirata,
328969,,Taliepus,
367432,Southern Kelp Crab,Taliepus nuttallii,
125165,Woolly Aphids and Gall-making Aphids,Eriosomatinae,
775564,,Hesperaptyxis,
736009,Painted Spindle,Hesperaptyxis luteopictus,
68764,Seed Shrimp,Ostracoda,
85538,,Podocopida,
85722,Cypridids,Cyprididae,
119736,,Banasa,
152740,,Oedogoniales,
200900,,Oedogoniaceae,
200891,,Oedogonium,
123884,,Naviculales,
52707,Compact Brome,Bromus madritensis,
479943,,Ganoderma polychromum,
118486,Common Angle,Macaria aemulataria,
71400,asphodels,Asphodelaceae,
56036,Pokers,Kniphofia,
56035,Red Hot Poker,Kniphofia uvaria,
373758,,Opatrini,
335017,,Archirhoe,
346542,New Mexico Carpet Moth,Archirhoe neomexicana,
349227,Creeping Myoporum,Myoporum parvifolium,
155260,Fontana Grasshopper,Trimerotropis fontana,
40268,Bats,Chiroptera,
40269,Evening Bats,Vespertilionidae,
505227,,Ozodiceromyia nanella,
142180,,Christella,
1194244,,Christella normalis,
72085,Holly Ferns,Cyrtomium,
76595,house holly-fern,Cyrtomium falcatum,
201656,"bamboos, canes, and allies",Bambusoideae,
57110,irisleaf rush,Juncus xiphioides,
173219,,Amblyptilia,
182582,Geranium Plume Moth,Amblyptilia pica,
57215,Clustered Dock,Rumex conglomeratus,
121438,,Exoprosopa,
360194,,Exoprosopa doris,
209839,Red-shouldered Leaf Beetle,Saxinis saucia,
326013,,Panicoideae,
467324,,Leskiini,
203032,,Ptilodexia,
367162,Meshweavers and Allies,Dictynoidea,
518245,,Sphecini,
202316,,Romaleon,
202315,Pacific Rock Crab,Romaleon antennarium,
59442,Red-lipped Green Lacewing,Chrysoperla rufilabris,
53343,Silver wattle,Acacia dealbata,
63043,,Calystegia macrostegia intermedia,
53194,,Rafinesquia,
53193,California chicory,Rafinesquia californica,
244407,Leafhopper Assassin Bug,Zelus renardii,
486451,,Colonus,
486453,,Colonus hesperus,
989731,,Janolidae,
886885,Silvertips,Antiopella,
117731,cockscomb nudibranch,Antiopella barbarensis,
39556,Spiny Softshell Turtle,Apalone spinifera,
59194,Woodland Skipper,Ochlodes sylvanoides,
126130,,Stephanocystis dioica,
3894,Curlews,Numenius,
3901,Whimbrel,Numenius phaeopus,
428460,Devil weed,Sargassum horneri,
4179,Fulmars,Fulmarus,
4180,Northern Fulmar,Fulmarus glacialis,
125833,Typical Blues,Polyommatini,
893104,,Epitonium catalinae,
196465,,Sympherobius,
146798,,Platynota,
258623,Omnivorous Leafroller Moth,Platynota stultana,
460351,,Leucocoprinus ianthinus,
119493,Eyed Hawkmoths,Smerinthus,
19729,Screech-Owls,Megascops,
19743,Western Screech-Owl,Megascops kennicottii,
57681,Urbane Digger Bee,Anthophora urbana,
264958,,Parancistrocerus declivatus,
123748,,Murraya,
123745,Curry Tree,Murraya koenigii,
128712,California Lady Beetle,Coccinella californica,
790553,,Apioideae,
56890,,Aloysia,
63759,,Anavitrinella,
63750,Common Gray,Anavitrinella pampinaria,
77111,tree spurge,Euphorbia dendroides,
250736,,Aporus,
201315,Typical Spider Wasps,Pompilinae,
124262,"Fungus Moths, Clothes Moths, & Allies",Tineidae,
330506,,Phereoeca,
363376,Household Casebearer,Phereoeca uterella,
252908,Bloodsucking Conenoses,Triatoma,
308567,Western Bloodsucking Conenose,Triatoma protracta,
186539,,Homalanthus,
369932,Bleeding Heart,Homalanthus populifolius,
226250,Wall Spider,Oecobius navus,
118994,,Hemerobius,
125458,Picture-winged Flies,Ulidiidae,
132691,Banded-wing Flies,Chaetopsis,
1264587,,Chaetopsis magna,
67423,broadleaf sea lettuce,Ulva lactuca,
67668,,Gelidiales,
67669,,Gelidiaceae,
117812,,Gelidium,
208876,,Dallocardia,
483619,Spiny Pricklycockle,Dallocardia quadragenaria,
79157,slender sowthistle,Sonchus tenerrimus,
78238,California evening primrose,Oenothera californica,
61319,Pacific False Bindweed,Calystegia purpurata,
47443,Persian silk tree,Albizia julibrissin,
76610,wild carrot,Daucus carota,
58389,Sorghum,Sorghum bicolor,
245154,Dusty-winged Lacewings,Coniopterygidae,
59008,Narrowleaf Willow,Salix exigua,
4277,Brandt's Cormorant,Phalacrocorax penicillatus,
89855,Kingcroakers,Menticirrhus,
105579,California Corbina,Menticirrhus undulatus,
320573,Island Bush Snapdragon,Gambelia speciosa,
76737,Chalk Dudleya,Dudleya pulverulenta,
53667,Bed Bugs,Cimicidae,
69660,,Cimex,
69658,Common Bed Bug,Cimex lectularius,
64103,American century plant,Agave americana,
176394,,Eupteryx,
430532,Ligurian Leafhopper,Eupteryx decemnotata,
155489,Seaweed Flies,Fucellia,
122486,Pearl Moths,Spilomelinae,
57777,,Rhodomelaceae,
128238,,Laurencia,
68097,,Botrylloides,
81776,Chain tunicate,Botrylloides violaceus,
117837,,Halymeniales,
117838,,Halymeniaceae,
117839,,Prionitis,
117820,,Prionitis lanceolata,
117829,Crustose coralline algae,Lithothamnion,
1267520,,Petrospongiaceae,
345164,,Petrospongium,
475636,,Petrospongium rugosum,
814173,,Odontophora,
116684,Hornmouths,Ceratostoma,
116689,Nuttall's Hornmouth,Ceratostoma nuttalli,
121179,,Megastraea,
121180,Wavy Turban,Megastraea undosa,
491935,Scaled Worm Snail,Thylacodes squamigerus,
1106981,Ganoderma lucidum complex,Ganoderma,
132335,Blue Mud-dauber Wasps,Chalybion,
133790,Nearctic Blue Mud-dauber Wasp,Chalybion californicum,
67706,Silver Garden Orbweaver,Argiope argentata,
373659,,Chilocorini,
246139,Caenogastropods,Caenogastropoda,
339592,Surfbird,Calidris virgata,
82888,jasmine,Jasminum,
135425,Arabian Jasmine,Jasminum sambac,
49042,Jujubes,Ziziphus,
428365,Jujube,Ziziphus jujuba,
120489,Common Flesh Flies,Sarcophaga,
215726,Speckled Dun,Callibaetis pictus,
56985,rod wirelettuce,Stephanomeria virgata,
58319,red willow,Salix laevigata,
63621,Stone pine,Pinus pinea,
219286,Dusky Raisin Moth,Ephestiodes gilvescentella,
47447,White leadtree,Leucaena leucocephala,
58086,eastern rocket,Sisymbrium orientale,
50809,figworts,Scrophularia,
50812,California beeplant,Scrophularia californica,
118903,Termites,Termitoidae,
177314,Palm Flower Moth,Litoprosopus coachella,
319558,,Hemieuxoa,
319557,Creaky Dart,Hemieuxoa rudens,
200143,Western Banded Tegula,Tegula eiseni,
124599,,Emmelina,
499873,,Californiconus,
499874,California Cone,Californiconus californicus,
464487,,Amblonoxia,
464425,Dusty June Beetle,Amblonoxia palpalis,
53179,Oval Leaf Knotweed,Polygonum arenastrum,
354470,,Limnophora,
501136,,Thaumatomyia grata,
55351,Humpbacked Flies,Phoridae,
53360,hairy ceanothus,Ceanothus oliganthus,
129858,Twinflowers and Snakeherbs,Dyschoriste,
58011,scalebroom,Lepidospartum,
58010,California Broomsage,Lepidospartum squamatum,
244505,Carpenter Bees,Xylocopinae,
152993,,Stenodynerus,
461848,,Hydrophorinae,
211868,,Psoloessa,
229240,Texas Range Grasshopper,Psoloessa texana,
250770,,Astata,
1164653,,Quasilema,
12936,Mountain Bluebird,Sialia currucoides,
248276,,Tachytrechus,
54880,Indian banyan,Ficus benghalensis,
319122,Blue Rock Bindweed,Convolvulus sabatius,
50087,Honey-tailed Striped Sweat Bee,Agapostemon melliventris,
416721,Trachelid Spiders,Trachelidae,
47417,,Trachelas,
52020,,Dysphania,
76746,Mexican tea,Dysphania ambrosioides,
153887,Golden Paper Wasp,Polistes aurifer,
250244,,Anomalon,
337045,Italian Wall Lizard,Podarcis siculus,
60147,marsh fleabanes,Pluchea,
60146,marsh fleabane,Pluchea odorata,
54960,Nematodes,Nematoda,
506796,sandmats,Anisophyllum,
62292,showy milkweed,Asclepias speciosa,
67337,,Nostocaceae,
200855,,Anabaena,
735171,Murines,Murinae,
120250,Pineapple lilies,Eucomis,
401783,Crown Pineapple Lily,Eucomis comosa,
300661,California Yellowjacket,Vespula sulphurea,
300579,Cross Potter Wasp,Eumenes crucifera,
51493,Pallid-winged Grasshopper,Trimerotropis pallidipennis,
275384,graceful spurge,Euphorbia hypericifolia,
57843,Burrowing Bugs,Cydnidae,
464868,,Geotomini,
343783,Woodlice and Pillbugs,Holoverticata,
62471,Keelback Slugs,Limacidae,
448395,Threeband Slugs,Ambigolimax,
448331,Striped Greenhouse Slug,Ambigolimax valentianus,
61043,bull mallow,Malva nicaeensis,
58774,procumbent pigweed,Amaranthus blitoides,
60958,Everlastings and Cudweeds,Gamochaeta,
77221,Pennsylvania Cudweed,Gamochaeta pensylvanica,
347308,,Drasteria ochracea,
155867,,Thrinax,
1065446,,Caesalpinia,
60439,peacock flower,Caesalpinia pulcherrima,
210289,Barnacles,Cirripedia,
125664,Gilded Tegula,Tegula aureotincta,
52803,,Melica,
52802,smallflower melicgrass,Melica imperfecta,
127347,Rough Stink Bugs,Brochymena,
133800,,Xenox,
490378,Sea Mallow,Malva subovata,
793870,Agaricus sect. Xanthodermatei,Xanthodermatei,
210927,Sand Wasps,Bembicini,
55666,bird's-eye speedwell,Veronica persica,
155392,,Culiseta,
84670,Shore Flies,Ephydridae,
474463,,Ephydrinae,
127444,Water Scavenger Beetles,Hydrophilidae,
133623,,Tropisternus,
366239,,Hydroporinae,
321500,Typical Longhorn Beetles,Cerambycinae,
157638,,Hunnemannia,
163850,Mexican tulip poppy,Hunnemannia fumariifolia,
506262,Californian burr,Xanthium orientale,
76755,Jungle Rice,Echinochloa colona,
72110,,Eclipta,
76765,false daisy,Eclipta prostrata,
84735,Water Boatmen,Corixidae,
461187,,Corixinae,
135298,Shore bugs,Saldidae,
154661,White-lipped Blood Bee,Sphecodes albilabris,
178758,,Trichobaris,
303576,,Trichobaris compacta,
71407,Basella Family,Basellaceae,
71972,,Anredera,
75457,Mignonette vine,Anredera cordifolia,
367571,Mitred Parakeet,Psittacara mitratus,
76660,blue-and-white daisybush,Dimorphotheca ecklonis,
133139,Sigil Lady Beetles,Hyperaspis,
271572,Trident Lady Beetle,Hyperaspis trifurcata,
632795,,Helenieae,
47787,Yuccas,Yucca,
153753,Ant-eating Spiders,Euryopis,
47129,hillside gooseberry,Ribes californicum,
69731,,Coelocnemis,
69732,California Broad-necked Darkling Beetle,Coelocnemis dilaticollis,
462188,,Dosima,
462187,Buoy Barnacle,Dosima fascicularis,
126264,Powder Blue Isopod,Porcellionides pruinosus,
55492,Western Polished Lady Beetle,Cycloneda polita,
128033,,Broussonetia,
128032,Paper mulberry,Broussonetia papyrifera,
259572,,Xenox habrosus,
300583,Hidalgo Mason Wasp,Euodynerus hidalgo,
71191,Slender Iceplant,Mesembryanthemum nodiflorum,
57991,alkali goldenbush,Isocoma acradenia,
4233,Western and Clark's Grebes,Aechmophorus,
604855,,Chrysidini,
250724,,Paratiphia,
329891,Freeloader Flies,Milichiidae,
332906,Tree Ferns and Allies,Cyatheales,
64675,scaly tree ferns,Cyatheaceae,
472109,,Melanopleurus pyrrhopterus,
209720,Whites,Pierinae,
55735,stonecrops,Sedum,
79032,green cockscomb,Sedum praealtum,
117867,Ruffle Lichens,Parmotrema,
227259,Old Gray Ruffles,Parmotrema tinctorum,
141735,,Sitona,
231080,Clover Weevil,Sitona hispidulus,
121991,,Syrphini,
343465,Mulch Fieldcap,Agrocybe putaminum,
20413,Barn-Owls,Tytonidae,
20414,"Barn, Masked, Grass, and Sooty Owls",Tyto,
20445,Barn Owl,Tyto alba,
48628,coneflowers,Echinacea,
48627,purple coneflower,Echinacea purpurea,
58523,Black Swallowtail,Papilio polyxenes,
48575,Hopkins's Rose Nudibranch,Okenia rosacea,
128007,S-banded Tiger Beetle,Cicindela trifasciata,
179836,Mudflat Tiger Beetle,Cicindela trifasciata sigmoidea,
58879,pitseed goosefoot,Chenopodium berlandieri,
79487,purpletop vervain,Verbena bonariensis,
3867,Dowitchers,Limnodromus,
3873,Long-billed Dowitcher,Limnodromus scolopaceus,
53105,Willowleaf Lettuce,Lactuca saligna,
61009,broad-leaved sweet pea,Lathyrus latifolius,
53093,sneezeweeds,Helenium,
53092,Rosilla,Helenium puberulum,
127360,Trashline Orbweavers,Cyclosa,
133963,Humped Trashline Orbweaver,Cyclosa turbinata,
133493,,Dolichopus,
50824,Fuchsiaflower Gooseberry,Ribes speciosum,
143120,,Galgula,
143119,Wedgling Moth,Galgula partita,
464701,,Spangbergiella,
136563,Nine-spotted Lady Beetle,Coccinella novemnotata,
145414,Cowpea Aphid,Aphis craccivora,
634936,nightshades and allies,Solanoideae,
508869,Purple Bromeliad Fly,Copestylum violaceum,
56162,Common Mallow,Malva sylvestris,
867365,Skunkbush Sumac,Rhus trilobata,
72069,,Constancea,
76431,Nevin's Woolly Sunflower,Constancea nevinii,
76955,Thick-leaved Yerba Santa,Eriodictyon crassifolium,
209889,White sapote,Casimiroa edulis,
162855,Fire Stick,Euphorbia tirucalli,
166328,Beardlip Penstemon,Penstemon barbatus,
906896,,Helicinae,
205171,,Aporinellus,
325491,,Sayapis,
250160,,Conura,
99920,Arroyo Bluet,Enallagma praevarum,
3937,Turnstones,Arenaria,
3941,Black Turnstone,Arenaria melanocephala,
456953,,Endeodes,
551820,,Endeodes insularis,
871441,,Crassostreinae,
179929,,Melampsoraceae,
179921,,Melampsora,
1000236,,Melampsora occidentalis,
155309,Southern House Mosquito,Culex quinquefasciatus,
122007,,Argyrogrammatini,
4234,Clark's Grebe,Aechmophorus clarkii,
534019,Mahogany Jerusalem Cricket,Ammopelmatus mahogany,
24254,California Tree Frog,Pseudacris cadaverina,
465572,,Fazia,
740096,Diamond Spottail,Fazia micrura,
83796,,Architaenioglossa,
84112,Apple Snails,Ampullariidae,
84111,Common Apple Snails,Pomacea,
122278,Channeled Apple Snail,Pomacea canaliculata,
51220,California Dancer,Argia agrioides,
78555,Date Palm,Phoenix dactylifera,
60233,willow dock,Rumex salicifolius,
54031,Milde's Tarantula-hawk Wasp,Pepsis mildei,
72062,comarostaphyloses,Comarostaphylis,
76423,summer holly,Comarostaphylis diversifolia,
447155,Gulls,Larinae,
320682,Grass Darts and Darters,Taractrocerini,
249041,,Belonochilus,
261558,Sycamore Seed Bug,Belonochilus numenius,
68812,Melania Snails,Thiaridae,
89834,,Melanoides,
209144,Red-rimmed Melania,Melanoides tuberculata,
73155,Blue Grosbeak,Passerina caerulea,
